GLOSATIPOESTABLECIMIENTO,fecha,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
SUR,2024-01-28,12,Atenciones de urgencia - Total Sistema Circulatorio,4,0,0,0,2,2
SUR,2024-01-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-01-28,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,0,1
SUR,2024-01-28,15,Atenciones de urgencia - Crisis hipertensiva,0,0,0,0,0,0
SUR,2024-01-28,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-01-28,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,2,1
SUR,2024-01-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-01-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-02-28,1,Atenciones de urgencia - Total,232,3,18,17,165,29
SUR,2024-02-28,12,Atenciones de urgencia - Total Sistema Circulatorio,8,0,0,0,6,2
SUR,2024-02-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-02-28,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-02-28,15,Atenciones de urgencia - Crisis hipertensiva,4,0,0,0,3,1
SUR,2024-02-28,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,1,0
SUR,2024-02-28,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,2,1
SUR,2024-02-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-02-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-03-28,1,Atenciones de urgencia - Total,267,4,25,41,161,36
SUR,2024-03-28,12,Atenciones de urgencia - Total Sistema Circulatorio,3,0,0,0,2,1
SUR,2024-03-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-03-28,14,Atenciones de urgencia - Accidente vascular encefálico,2,0,0,0,1,1
SUR,2024-03-28,15,Atenciones de urgencia - Crisis hipertensiva,0,0,0,0,0,0
SUR,2024-03-28,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-03-28,17,Atenciones de urgencia - Otras causas circulatorias,1,0,0,0,1,0
SUR,2024-03-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-03-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-04-28,1,Atenciones de urgencia - Total,429,8,40,119,226,36
SUR,2024-04-28,12,Atenciones de urgencia - Total Sistema Circulatorio,9,0,0,0,5,4
SUR,2024-04-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-04-28,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,0,1
SUR,2024-04-28,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,2,1
SUR,2024-04-28,16,Atenciones de urgencia - Arritmia grave,2,0,0,0,1,1
SUR,2024-04-28,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,2,1
SUR,2024-04-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-04-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-05-28,1,Atenciones de urgencia - Total,320,5,20,59,199,37
SUR,2024-05-28,12,Atenciones de urgencia - Total Sistema Circulatorio,6,0,0,0,4,2
SUR,2024-05-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-05-28,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-05-28,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,2,1
SUR,2024-05-28,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SUR,2024-05-28,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,2,0
SUR,2024-05-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-05-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-06-28,1,Atenciones de urgencia - Total,172,6,12,14,114,26
SUR,2024-06-28,12,Atenciones de urgencia - Total Sistema Circulatorio,4,0,0,0,3,1
SUR,2024-06-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-06-28,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-06-28,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,2,1
SUR,2024-06-28,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-06-28,17,Atenciones de urgencia - Otras causas circulatorias,1,0,0,0,1,0
SUR,2024-06-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-06-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-07-28,1,Atenciones de urgencia - Total,357,8,33,69,201,46
SUR,2024-07-28,12,Atenciones de urgencia - Total Sistema Circulatorio,8,0,0,0,4,4
SUR,2024-07-28,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,1,0
SUR,2024-07-28,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,0,1
SUR,2024-07-28,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,1,2
SUR,2024-07-28,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SUR,2024-07-28,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,2,0
SUR,2024-07-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-07-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-08-28,1,Atenciones de urgencia - Total,256,1,22,46,171,16
SUR,2024-08-28,12,Atenciones de urgencia - Total Sistema Circulatorio,5,0,0,0,2,3
SUR,2024-08-28,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,1,0
SUR,2024-08-28,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-08-28,15,Atenciones de urgencia - Crisis hipertensiva,1,0,0,0,0,1
SUR,2024-08-28,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-08-28,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,1,2
SUR,2024-08-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-08-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-09-28,1,Atenciones de urgencia - Total,355,2,25,77,198,53
SUR,2024-09-28,12,Atenciones de urgencia - Total Sistema Circulatorio,8,0,0,0,5,3
SUR,2024-09-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-09-28,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-09-28,15,Atenciones de urgencia - Crisis hipertensiva,4,0,0,0,2,2
SUR,2024-09-28,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-09-28,17,Atenciones de urgencia - Otras causas circulatorias,4,0,0,0,3,1
SUR,2024-09-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-09-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-10-28,1,Atenciones de urgencia - Total,340,4,26,80,195,35
SUR,2024-10-28,12,Atenciones de urgencia - Total Sistema Circulatorio,8,0,0,0,4,4
SUR,2024-10-28,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,1,0
SUR,2024-10-28,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-10-28,15,Atenciones de urgencia - Crisis hipertensiva,4,0,0,0,2,2
SUR,2024-10-28,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SUR,2024-10-28,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,1,1
SUR,2024-10-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-10-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-11-28,1,Atenciones de urgencia - Total,325,4,31,70,188,32
SUR,2024-11-28,12,Atenciones de urgencia - Total Sistema Circulatorio,2,0,0,0,0,2
SUR,2024-11-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-11-28,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,0,1
SUR,2024-11-28,15,Atenciones de urgencia - Crisis hipertensiva,0,0,0,0,0,0
SUR,2024-11-28,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SUR,2024-11-28,17,Atenciones de urgencia - Otras causas circulatorias,0,0,0,0,0,0
SUR,2024-11-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-11-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-12-28,1,Atenciones de urgencia - Total,321,4,22,44,198,53
SUR,2024-12-28,12,Atenciones de urgencia - Total Sistema Circulatorio,0,0,0,0,0,0
SUR,2024-12-28,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-12-28,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-12-28,15,Atenciones de urgencia - Crisis hipertensiva,0,0,0,0,0,0
SUR,2024-12-28,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-12-28,17,Atenciones de urgencia - Otras causas circulatorias,0,0,0,0,0,0
SUR,2024-12-28,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-12-28,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-01-29,1,Atenciones de urgencia - Total,211,11,11,18,141,30
SUR,2024-01-29,12,Atenciones de urgencia - Total Sistema Circulatorio,2,0,0,0,2,0
SUR,2024-01-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-01-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-01-29,15,Atenciones de urgencia - Crisis hipertensiva,2,0,0,0,2,0
SUR,2024-01-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-01-29,17,Atenciones de urgencia - Otras causas circulatorias,0,0,0,0,0,0
SUR,2024-01-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-01-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-02-29,1,Atenciones de urgencia - Total,239,4,19,39,138,39
SUR,2024-02-29,12,Atenciones de urgencia - Total Sistema Circulatorio,6,0,0,0,5,1
SUR,2024-02-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-02-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-02-29,15,Atenciones de urgencia - Crisis hipertensiva,2,0,0,0,1,1
SUR,2024-02-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-02-29,17,Atenciones de urgencia - Otras causas circulatorias,4,0,0,0,4,0
SUR,2024-02-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-02-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-03-29,1,Atenciones de urgencia - Total,328,3,29,43,214,39
SUR,2024-03-29,12,Atenciones de urgencia - Total Sistema Circulatorio,9,0,0,0,5,4
SUR,2024-03-29,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,0,1
SUR,2024-03-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-03-29,15,Atenciones de urgencia - Crisis hipertensiva,4,0,0,0,2,2
SUR,2024-03-29,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,1,0
SUR,2024-03-29,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,2,1
SUR,2024-03-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-03-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-04-29,1,Atenciones de urgencia - Total,400,6,32,112,226,24
SUR,2024-04-29,12,Atenciones de urgencia - Total Sistema Circulatorio,5,0,0,0,3,2
SUR,2024-04-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-04-29,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,1,0
SUR,2024-04-29,15,Atenciones de urgencia - Crisis hipertensiva,2,0,0,0,1,1
SUR,2024-04-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-04-29,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,1,1
SUR,2024-04-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-04-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-05-29,1,Atenciones de urgencia - Total,247,4,11,41,158,33
SUR,2024-05-29,12,Atenciones de urgencia - Total Sistema Circulatorio,6,0,0,0,4,2
SUR,2024-05-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-05-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-05-29,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,2,1
SUR,2024-05-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-05-29,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,2,1
SUR,2024-05-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-05-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-06-29,1,Atenciones de urgencia - Total,237,7,21,19,157,33
SUR,2024-06-29,12,Atenciones de urgencia - Total Sistema Circulatorio,4,0,0,0,1,3
SUR,2024-06-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-06-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-06-29,15,Atenciones de urgencia - Crisis hipertensiva,2,0,0,0,1,1
SUR,2024-06-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-06-29,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,0,2
SUR,2024-06-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-06-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-07-29,1,Atenciones de urgencia - Total,312,5,19,94,166,28
SUR,2024-07-29,12,Atenciones de urgencia - Total Sistema Circulatorio,8,0,0,0,6,2
SUR,2024-07-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-07-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-07-29,15,Atenciones de urgencia - Crisis hipertensiva,1,0,0,0,0,1
SUR,2024-07-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-07-29,17,Atenciones de urgencia - Otras causas circulatorias,7,0,0,0,6,1
SUR,2024-07-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-07-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-08-29,1,Atenciones de urgencia - Total,244,1,17,50,154,22
SUR,2024-08-29,12,Atenciones de urgencia - Total Sistema Circulatorio,5,0,0,0,4,1
SUR,2024-08-29,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,1,0
SUR,2024-08-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-08-29,15,Atenciones de urgencia - Crisis hipertensiva,2,0,0,0,2,0
SUR,2024-08-29,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SUR,2024-08-29,17,Atenciones de urgencia - Otras causas circulatorias,1,0,0,0,1,0
SUR,2024-08-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-08-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-09-29,1,Atenciones de urgencia - Total,381,9,29,78,229,36
SUR,2024-09-29,12,Atenciones de urgencia - Total Sistema Circulatorio,5,0,0,0,2,3
SUR,2024-09-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-09-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-09-29,15,Atenciones de urgencia - Crisis hipertensiva,0,0,0,0,0,0
SUR,2024-09-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-09-29,17,Atenciones de urgencia - Otras causas circulatorias,5,0,0,0,2,3
SUR,2024-09-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-09-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-10-29,1,Atenciones de urgencia - Total,329,5,30,78,181,35
SUR,2024-10-29,12,Atenciones de urgencia - Total Sistema Circulatorio,3,0,0,0,2,1
SUR,2024-10-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-10-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-10-29,15,Atenciones de urgencia - Crisis hipertensiva,1,0,0,0,1,0
SUR,2024-10-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-10-29,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,1,1
SUR,2024-10-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-10-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-11-29,1,Atenciones de urgencia - Total,304,2,27,60,179,36
SUR,2024-11-29,12,Atenciones de urgencia - Total Sistema Circulatorio,5,0,0,0,1,4
SUR,2024-11-29,13,Atenciones de urgencia - Infarto agudo miocardio,2,0,0,0,0,2
SUR,2024-11-29,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-11-29,15,Atenciones de urgencia - Crisis hipertensiva,1,0,0,0,0,1
SUR,2024-11-29,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,1,0
SUR,2024-11-29,17,Atenciones de urgencia - Otras causas circulatorias,1,0,0,0,0,1
SUR,2024-11-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-11-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-12-29,1,Atenciones de urgencia - Total,347,7,26,56,209,49
SUR,2024-12-29,12,Atenciones de urgencia - Total Sistema Circulatorio,7,0,0,0,4,3
SUR,2024-12-29,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-12-29,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,0,1
SUR,2024-12-29,15,Atenciones de urgencia - Crisis hipertensiva,4,0,0,0,3,1
SUR,2024-12-29,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-12-29,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,1,1
SUR,2024-12-29,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-12-29,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-01-30,1,Atenciones de urgencia - Total,210,5,16,25,137,27
SUR,2024-01-30,12,Atenciones de urgencia - Total Sistema Circulatorio,4,0,0,0,2,2
SUR,2024-01-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-01-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-01-30,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,2,1
SUR,2024-01-30,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SUR,2024-01-30,17,Atenciones de urgencia - Otras causas circulatorias,0,0,0,0,0,0
SUR,2024-01-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-01-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-03-30,1,Atenciones de urgencia - Total,335,7,39,55,196,38
SUR,2024-03-30,12,Atenciones de urgencia - Total Sistema Circulatorio,9,0,0,0,5,4
SUR,2024-03-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-03-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-03-30,15,Atenciones de urgencia - Crisis hipertensiva,6,0,0,0,3,3
SUR,2024-03-30,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-03-30,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,2,1
SUR,2024-03-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-03-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-04-30,1,Atenciones de urgencia - Total,327,5,25,66,193,38
SUR,2024-04-30,12,Atenciones de urgencia - Total Sistema Circulatorio,8,0,0,0,5,3
SUR,2024-04-30,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,0,1
SUR,2024-04-30,14,Atenciones de urgencia - Accidente vascular encefálico,1,0,0,0,1,0
SUR,2024-04-30,15,Atenciones de urgencia - Crisis hipertensiva,0,0,0,0,0,0
SUR,2024-04-30,16,Atenciones de urgencia - Arritmia grave,2,0,0,0,1,1
SUR,2024-04-30,17,Atenciones de urgencia - Otras causas circulatorias,4,0,0,0,3,1
SUR,2024-04-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-04-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-05-30,1,Atenciones de urgencia - Total,301,4,15,45,205,32
SUR,2024-05-30,12,Atenciones de urgencia - Total Sistema Circulatorio,3,0,0,0,1,2
SUR,2024-05-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-05-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-05-30,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,1,2
SUR,2024-05-30,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-05-30,17,Atenciones de urgencia - Otras causas circulatorias,0,0,0,0,0,0
SUR,2024-05-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-05-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-06-30,1,Atenciones de urgencia - Total,235,5,8,19,170,33
SUR,2024-06-30,12,Atenciones de urgencia - Total Sistema Circulatorio,7,0,0,0,4,3
SUR,2024-06-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-06-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-06-30,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,2,1
SUR,2024-06-30,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-06-30,17,Atenciones de urgencia - Otras causas circulatorias,4,0,0,0,2,2
SUR,2024-06-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-06-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-07-30,1,Atenciones de urgencia - Total,317,5,25,89,168,30
SUR,2024-07-30,12,Atenciones de urgencia - Total Sistema Circulatorio,6,0,0,0,5,1
SUR,2024-07-30,13,Atenciones de urgencia - Infarto agudo miocardio,1,0,0,0,0,1
SUR,2024-07-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-07-30,15,Atenciones de urgencia - Crisis hipertensiva,2,0,0,0,2,0
SUR,2024-07-30,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-07-30,17,Atenciones de urgencia - Otras causas circulatorias,3,0,0,0,3,0
SUR,2024-07-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-07-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-08-30,1,Atenciones de urgencia - Total,242,3,28,47,132,32
SUR,2024-08-30,12,Atenciones de urgencia - Total Sistema Circulatorio,3,0,0,0,1,2
SUR,2024-08-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-08-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-08-30,15,Atenciones de urgencia - Crisis hipertensiva,0,0,0,0,0,0
SUR,2024-08-30,16,Atenciones de urgencia - Arritmia grave,1,0,0,0,0,1
SUR,2024-08-30,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,1,1
SUR,2024-08-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-08-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-09-30,1,Atenciones de urgencia - Total,297,5,16,61,188,27
SUR,2024-09-30,12,Atenciones de urgencia - Total Sistema Circulatorio,3,0,0,0,1,2
SUR,2024-09-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-09-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-09-30,15,Atenciones de urgencia - Crisis hipertensiva,1,0,0,0,0,1
SUR,2024-09-30,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-09-30,17,Atenciones de urgencia - Otras causas circulatorias,2,0,0,0,1,1
SUR,2024-09-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-09-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-10-30,1,Atenciones de urgencia - Total,280,6,21,58,169,26
SUR,2024-10-30,12,Atenciones de urgencia - Total Sistema Circulatorio,4,0,0,0,2,2
SUR,2024-10-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-10-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
SUR,2024-10-30,15,Atenciones de urgencia - Crisis hipertensiva,3,0,0,0,1,2
SUR,2024-10-30,16,Atenciones de urgencia - Arritmia grave,0,0,0,0,0,0
SUR,2024-10-30,17,Atenciones de urgencia - Otras causas circulatorias,1,0,0,0,1,0
SUR,2024-10-30,22,Hospitalizaciones - CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0
SUR,2024-10-30,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,2024-11-30,1,Atenciones de urgencia - Total,399,3,35,84,229,48
SUR,2024-11-30,12,Atenciones de urgencia - Total Sistema Circulatorio,6,0,0,0,4,2
SUR,2024-11-30,13,Atenciones de urgencia - Infarto agudo miocardio,0,0,0,0,0,0
SUR,2024-11-30,14,Atenciones de urgencia - Accidente vascular encefálico,0,0,0,0,0,0
